,Week,Name,Team,Opponent,Fanduel_Points,Fanduel_Price,Home
1748,5,"Smith, Alex",was,lar,1.58,6000.0,Home
1749,5,"Garoppolo, Jimmy",sfo,mia,1.08,6700.0,Home
1750,5,"Barkley, Matt",buf, ten,0.88,6200.0,Away
1751,5,"Hurts, Jalen",phi, pit,0.72,6000.0,Away
1752,5,"Griffin III, Robert",bal,cin,-0.1,6000.0,Home
1753,5,"Davis, Mike",car, atl,25.4,6800.0,Away
1754,5,"Gurley, Todd",atl,car,23.0,6700.0,Home
1755,5,"Elliott, Ezekiel",dal,nyg,23.0,9000.0,Home
1756,5,"Sanders, Miles",phi, pit,22.9,7500.0,Away
1757,5,"Jacobs, Josh",lvr, kan,21.5,8200.0,Away
1758,5,"Henderson, Darrell",lar, was,20.3,6000.0,Away
1759,5,"Henry, Derrick",ten,buf,18.8,8600.0,Home
1760,5,"Edmonds, Chase",ari, nyj,17.7,5900.0,Away
1761,5,"Gaskin, Myles",mia, sfo,17.6,5500.0,Away
1762,5,"Cook, Dalvin",min, sea,17.4,9200.0,Away
1763,5,"Carson, Chris",sea,min,16.9,7800.0,Home
1764,5,"Hunt, Kareem",cle,ind,16.8,7000.0,Home
1765,5,"Kamara, Alvin",nor,lac,15.9,8900.0,Home
1766,5,"Freeman, Devonta",nyg, dal,15.7,5500.0,Away
1767,5,"Montgomery, David",chi,tam,15.4,5800.0,Home
1768,5,"Mattison, Alexander",min, sea,15.1,5700.0,Away
1769,5,"Taylor, Jonathan",ind, cle,14.4,7100.0,Away
1770,5,"Jones, Ronald",tam, chi,14.0,5800.0,Away
1771,5,"Yeldon, T.J.",buf, ten,13.9,4500.0,Away
1772,5,"Conner, James",pit,phi,13.8,7000.0,Home
1773,5,"Mostert, Raheem",sfo,mia,13.4,6500.0,Home
1774,5,"Drake, Kenyan",ari, nyj,12.7,6200.0,Away
1775,5,"Mixon, Joe",cin, bal,12.4,6900.0,Away
1776,5,"Jackson, Justin",lac, nor,11.9,5400.0,Away
1777,5,"Johnson, David",hou,jac,11.3,6400.0,Home
1778,5,"Edwards-Helaire, Clyde",kan,lvr,9.5,7900.0,Home
1779,5,"McKissic, J.D.",was,lar,7.9,4800.0,Home
1780,5,"Gibson, Antonio",was,lar,7.6,5800.0,Home
1781,5,"Robinson, James",jac, hou,7.5,6600.0,Away
1782,5,"Booker, Devontae",lvr, kan,7.2,4800.0,Away
1783,5,"Bell, Le'Veon",nyj,ari,7.2,6000.0,Home
1784,5,"Juszczyk, Kyle",sfo,mia,7.1,4500.0,Home
1785,5,"Dobbins, J.K.",bal,cin,7.0,5200.0,Home
1786,5,"Murray, Latavius",nor,lac,6.7,5200.0,Home
1787,5,"Breida, Matt",mia, sfo,6.4,4700.0,Away
1788,5,"Hill, Brian",atl,car,6.4,4800.0,Home
1789,5,"Akers, Cam",lar, was,6.1,5200.0,Away
1790,5,"Thompson, Chris",jac, hou,5.7,4700.0,Away
1791,5,"Ingram, Mark",bal,cin,5.7,6100.0,Home
1792,5,"Richard, Jalen",lvr, kan,5.0,4500.0,Away
1793,5,"Williams, Darrel",kan,lvr,4.4,4800.0,Home
1794,5,"Kelley, Joshua",lac, nor,4.3,5900.0,Away
1795,5,"Pollard, Tony",dal,nyg,4.2,4800.0,Home
1796,5,"Johnson, D'Ernest",cle,ind,4.1,5300.0,Home
1797,5,"Hines, Nyheim",ind, cle,4.0,5100.0,Away
1798,5,"Singletary, Devin",buf, ten,3.8,6300.0,Away
1799,5,"McNichols, Jeremy",ten,buf,3.6,4500.0,Home
1800,5,"Ingold, Alec",lvr, kan,3.5,4500.0,Away
1801,5,"Gallman, Wayne",nyg, dal,3.4,4900.0,Away
1802,5,"Gore, Frank",nyj,ari,3.0,5300.0,Home
1803,5,"Brown, Malcolm",lar, was,2.9,5400.0,Away
1804,5,"Wilson Jr., Jeff",sfo,mia,2.7,6200.0,Home
1805,5,"Edwards, Gus",bal,cin,2.5,4600.0,Home
1806,5,"Johnson, Duke",hou,jac,2.4,4600.0,Home
1807,5,"Boone, Mike",min, sea,1.9,4500.0,Away
1808,5,"Snell, Benny",pit,phi,1.9,4700.0,Home
1809,5,"McKinnon, Jerick",sfo,mia,1.5,6400.0,Home
1810,5,"Homer, Travis",sea,min,1.4,4900.0,Home
1811,5,"Evans, Darrynton",ten,buf,1.2,4700.0,Home
1812,5,"Ricard, Patrick",bal,cin,1.2,4500.0,Home
1813,5,"Cox, Chandler",mia, sfo,1.1,4500.0,Away
1814,5,"Lewis, Dion",nyg, dal,1.1,5000.0,Away
1815,5,"Bernard, Giovani",cin, bal,0.9,4600.0,Away
1816,5,"Smith, Ito",atl,car,0.6,4600.0,Home
1817,5,"McFarland, Anthony",pit,phi,0.6,4500.0,Home
1818,5,"Janovich, Andy",cle,ind,0.4,4500.0,Home
1819,5,"Penny, Elijhaa",nyg, dal,0.3,4500.0,Away
1820,5,"Scott, Boston",phi, pit,0.3,4700.0,Away
1821,5,"Burton, Michael",nor,lac,0.2,4500.0,Home
1822,5,"Armah, Alex",car, atl,0.2,4600.0,Away
1823,5,"Wilkins, Jordan",ind, cle,0.1,4800.0,Away
1824,5,"Smith, Keith",atl,car,0.1,4500.0,Home
1825,5,"Thompson, Darwin",kan,lvr,0.0,4500.0,Home
1826,5,"Samuels, Jaylen",pit,phi,0.0,4600.0,Home
1827,5,"Washington, Dwayne",nor,lac,0.0,4500.0,Home
1828,5,"Pope, Troymaine",lac, nor,0.0,4500.0,Away
1829,5,"Bellore, Nick",sea,min,0.0,4500.0,Home
1830,5,"Ham, C.J.",min, sea,0.0,4500.0,Away
1831,5,"Miller, Bruce",jac, hou,0.0,4500.0,Away
1832,5,"Dallas, DeeJay",sea,min,0.0,4700.0,Home
1833,5,"Fournette, Leonard",tam, chi,0.0,5600.0,Away
1834,5,"Barber, Peyton",was,lar,0.0,4600.0,Home
1835,5,"Nall, Ryan",chi,tam,0.0,4500.0,Home
1836,5,"Gillaspia, Cullen",hou,jac,0.0,4500.0,Home
1837,5,"Abdullah, Ameer",min, sea,0.0,4500.0,Away
1838,5,"Perine, La'Mical",nyj,ari,0.0,4600.0,Home
1839,5,"Edmunds, Trey",pit,phi,0.0,4500.0,Home
1840,5,"Sherman, Anthony",kan,lvr,0.0,4500.0,Home
1841,5,"Laird, Patrick",mia, sfo,0.0,4500.0,Away
1842,5,"Ogunbowale, Dare",jac, hou,0.0,4500.0,Away
1843,5,"Hilliard, Dontrell",cle,ind,0.0,4900.0,Home
1844,5,"Jones, Taiwan",buf, ten,0.0,4500.0,Away
1845,5,"Prosise, C.J.",hou,jac,0.0,4500.0,Home
1846,5,"Perine, Samaje",cin, bal,0.0,4500.0,Away
1847,5,"Clement, Corey",phi, pit,0.0,4500.0,Away
1848,5,"Nabers, Gabe",lac, nor,0.0,4500.0,Away
1849,5,"Hasty, JaMycal",sfo,mia,0.0,4800.0,Home
1850,5,"Cannon, Trenton",car, atl,-0.1,4500.0,Away
1851,5,"Vaughn, Ke'Shawn",tam, chi,-0.5,5000.0,Away
1852,5,"Claypool, Chase",pit,phi,39.1,4900.0,Home
1853,5,"Fulgham, Travis",phi, pit,26.2,4500.0,Away
1854,5,"Cooks, Brandin",hou,jac,26.1,5200.0,Home
1855,5,"Williams, Mike",lac, nor,25.4,5600.0,Away
1856,5,"Thielen, Adam",min, sea,24.8,7300.0,Away
1857,5,"Metcalf, D.K.",sea,min,24.3,6700.0,Home
1858,5,"Hopkins, DeAndre",ari, nyj,22.1,8700.0,Away
1859,5,"Crowder, Jamison",nyj,ari,21.6,6300.0,Home
1860,5,"Ruggs III, Henry",lvr, kan,18.8,5300.0,Away
1861,5,"Williams, Preston",mia, sfo,18.6,5100.0,Away
1862,5,"Sanders, Emmanuel",nor,lac,18.2,5800.0,Home
1863,5,"Brown, A.J.",ten,buf,17.7,6500.0,Home
1864,5,"Ridley, Calvin",atl,car,17.6,8300.0,Home
1865,5,"Moore, D.J.",car, atl,17.3,6600.0,Away
1866,5,"Slayton, Darius",nyg, dal,16.9,5800.0,Away
1867,5,"Brown, Marquise",bal,cin,16.8,6100.0,Home
1868,5,"Hill, Tyreek",kan,lvr,16.8,8200.0,Home
1869,5,"Lamb, CeeDee",dal,nyg,16.4,5900.0,Home
1870,5,"Diggs, Stefon",buf, ten,15.6,7100.0,Away
1871,5,"Anderson, Robby",car, atl,15.5,6200.0,Away
1872,5,"Woods, Robert",lar, was,15.1,6700.0,Away
1873,5,"Robinson, Allen",chi,tam,14.0,7100.0,Home
1874,5,"Fuller, Will",hou,jac,13.8,6600.0,Home
1875,5,"Agholor, Nelson",lvr, kan,13.7,4900.0,Away
1876,5,"Evans, Mike",tam, chi,12.6,7500.0,Away
1877,5,"Parker, DeVante",mia, sfo,12.0,6400.0,Away
1878,5,"Shenault Jr., Laviska",jac, hou,11.4,5300.0,Away
1879,5,"Landry, Jarvis",cle,ind,10.8,5600.0,Home
1880,5,"Ward, Greg",phi, pit,10.6,5000.0,Away
1881,5,"Higgins, Rashard",cle,ind,10.6,4500.0,Home
1882,5,"Johnson, Collin",jac, hou,10.5,4500.0,Away
1883,5,"Kirk, Christian",ari, nyj,10.3,5600.0,Away
1884,5,"Bourne, Kendrick",sfo,mia,10.0,5200.0,Home
1885,5,"Allen, Keenan",lac, nor,9.9,6800.0,Away
1886,5,"Hilton, T.Y.",ind, cle,9.9,5700.0,Away
1887,5,"Cole, Keelan",jac, hou,9.7,5400.0,Away
1888,5,"Watkins, Sammy",kan,lvr,9.4,5600.0,Home
1889,5,"Gallup, Michael",dal,nyg,9.3,5700.0,Home
1890,5,"Kupp, Cooper",lar, was,9.1,7200.0,Away
1891,5,"Beckham Jr., Odell",cle,ind,8.92,6800.0,Home
1892,5,"Samuel, Curtis",car, atl,8.9,5100.0,Away
1893,5,"McKenzie, Isaiah",buf, ten,8.7,4600.0,Away
1894,5,"Wilson, Cedrick",dal,nyg,8.64,4800.0,Home
1895,5,"Beasley, Cole",buf, ten,8.3,5200.0,Away
1896,5,"Davis, Gabriel",buf, ten,8.3,4700.0,Away
1897,5,"Higgins, Tee",cin, bal,8.2,5400.0,Away
1898,5,"Johnson, Tyler",tam, chi,8.1,4500.0,Away
1899,5,"Cobb, Randall",hou,jac,7.7,5100.0,Home
1900,5,"Duvernay, Devin",bal,cin,6.9,4600.0,Home
1901,5,"Conley, Chris",jac, hou,6.8,4800.0,Away
1902,5,"Johnson, Marcus",ind, cle,6.8,4500.0,Away
1903,5,"Lockett, Tyler",sea,min,6.4,7400.0,Home
1904,5,"Boyd, Tyler",cin, bal,6.2,6000.0,Away
1905,5,"Tate, Golden",nyg, dal,6.2,5500.0,Away
1906,5,"Patterson, Cordarrelle",chi,tam,6.0,4700.0,Home
1907,5,"Hardman, Mecole",kan,lvr,6.0,5100.0,Home
1908,5,"Aiyuk, Brandon",sfo,mia,5.9,5600.0,Home
1909,5,"Reynolds, Josh",lar, was,5.6,4700.0,Away
1910,5,"Fitzgerald, Larry",ari, nyj,5.5,4900.0,Away
1911,5,"Callaway, Marquez",nor,lac,5.4,4500.0,Home
1912,5,"Guyton, Jalen",lac, nor,5.0,5000.0,Away
1913,5,"Hightower, John",phi, pit,4.8,4800.0,Away
1914,5,"Smith-Schuster, JuJu",pit,phi,4.8,7300.0,Home
1915,5,"Miller, Anthony",chi,tam,4.8,5500.0,Home
1916,5,"Renfrow, Hunter",lvr, kan,4.7,5100.0,Away
1917,5,"Arcega-Whiteside, JJ",phi, pit,4.2,4700.0,Away
1918,5,"Dulin, Ashton",ind, cle,4.2,4500.0,Away
1919,5,"McLaurin, Terry",was,lar,4.1,6300.0,Home
1920,5,"Washington, James",pit,phi,4.0,4800.0,Home
1921,5,"Isabella, Andy",ari, nyj,4.0,4800.0,Away
1922,5,"Jefferson, Justin",min, sea,3.8,5700.0,Away
1923,5,"Smith, Jeff",nyj,ari,3.8,4900.0,Home
1924,5,"Raymond, Kalif",ten,buf,3.6,4900.0,Home
1925,5,"Hogan, Chris",nyj,ari,3.5,5100.0,Home
1926,5,"Ford, Isaiah",nwe,-,3.3,4600.0,Home
1927,5,"Samuel, Deebo",sfo,mia,3.2,6000.0,Home
1928,5,"Cooper, Amari",dal,nyg,3.1,7800.0,Home
1929,5,"Chark, D.J.",jac, hou,3.1,7000.0,Away
1930,5,"Pringle, Byron",kan,lvr,2.8,4500.0,Home
1931,5,"Gage, Russell",atl,car,2.6,5600.0,Home
1932,5,"Pascal, Zach",ind, cle,2.5,5300.0,Away
1933,5,"Mooney, Darnell",chi,tam,2.5,4700.0,Home
1934,5,"Swain, Freddie",sea,min,2.4,4800.0,Home
1935,5,"Fowler, Bennie",nor,lac,2.1,4500.0,Home
1936,5,"Stills, Kenny",hou,jac,1.9,4900.0,Home
1937,5,"Johnson, Olabisi",min, sea,1.8,4500.0,Away
1938,5,"Smith, Tre'Quan",nor,lac,1.8,5600.0,Home
1939,5,"Zaccheaus, Olamide",atl,car,1.8,4800.0,Home
1940,5,"Cooper, Pharoh",car, atl,1.7,4500.0,Away
1941,5,"Tate, Auden",cin, bal,1.7,4500.0,Away
1942,5,"Hollister, Cody",ten,buf,1.7,4500.0,Home
1943,5,"Beebe, Chad",min, sea,1.6,4500.0,Away
1944,5,"Berrios, Braxton",nyj,ari,1.3,5200.0,Home
1945,5,"Hill, K.J.",lac, nor,1.3,4500.0,Away
1946,5,"Robinson, Demarcus",kan,lvr,1.2,4700.0,Home
1947,5,"Westbrook, Nick",ten,buf,1.2,4500.0,Home
1948,5,"Sherfield, Trent",ari, nyj,1.1,4500.0,Away
1949,5,"Johnson, KeeSean",ari, nyj,1.0,4500.0,Away
1950,5,"Wright, Isaiah",was,lar,0.8,4500.0,Home
1951,5,"Jones, Zay",lvr, kan,0.7,4500.0,Away
1952,5,"Johnson, Tyron",lac, nor,0.7,4700.0,Away
1953,5,"Bowden, Lynn",mia, sfo,0.4,4500.0,Away
1954,5,"Inman, Dontrelle",was,lar,0.3,5000.0,Home
1955,5,"Johnson, Diontae",pit,phi,0.3,5800.0,Home
1956,5,"Roberts, Andre",buf, ten,0.1,4500.0,Away
1957,5,"Moore, David",sea,min,0.0,4900.0,Home
1958,5,"Boykin, Miles",bal,cin,0.0,4700.0,Home
1959,5,"Hollins, Mack",mia, sfo,0.0,4500.0,Away
1960,5,"Ginn Jr., Ted",chi,tam,0.0,4500.0,Home
1961,5,"Roberts, Seth",car, atl,0.0,4500.0,Away
1962,5,"Zylstra, Brandon",car, atl,0.0,4500.0,Away
1963,5,"Carr, Austin",nor,lac,0.0,4500.0,Home
1964,5,"Board, C.J.",nyg, dal,0.0,4500.0,Away
1965,5,"Powell, Brandon",atl,car,0.0,4600.0,Home
1966,5,"Erickson, Alex",cin, bal,0.0,4500.0,Away
1967,5,"Gandy-Golden, Antonio",was,lar,0.0,4600.0,Home
1968,5,"Proche, James",bal,cin,0.0,4500.0,Home
1969,5,"Peoples-Jones, Donovan",cle,ind,0.0,4500.0,Home
1970,5,"Miller, Scott",tam, chi,0.0,5300.0,Away
1971,5,"Brown, Noah",dal,nyg,0.0,4600.0,Home
1972,5,"Green, A.J.",cin, bal,0.0,5400.0,Away
1973,5,"Wims, Javon",chi,tam,0.0,4600.0,Home
1974,5,"Taylor, Trent",sfo,mia,0.0,4500.0,Home
1975,5,"Snead, Willie",bal,cin,0.0,5000.0,Home
1976,5,"Sims, Cam",was,lar,0.0,4500.0,Home
1977,5,"Blake, Christian",atl,car,0.0,4700.0,Home
1978,5,"Carter, DeAndre",hou,jac,0.0,4500.0,Home
1979,5,"Ratley, Damion",nyg, dal,0.0,5000.0,Away
1980,5,"Webster, Nsimba",lar, was,0.0,4500.0,Away
1981,5,"Jefferson, Van",lar, was,0.0,4600.0,Away
1982,5,"Grant, Jakeem",mia, sfo,-0.1,4600.0,Away
1983,5,"Thomas, Mike",cin, bal,-0.8,4700.0,Away
1984,5,"Kelce, Travis",kan,lvr,20.8,7800.0,Home
1985,5,"Smith, Jonnu",ten,buf,18.5,5800.0,Home
1986,5,"Andrews, Mark",bal,cin,14.6,7500.0,Home
1987,5,"Waller, Darren",lvr, kan,13.3,6800.0,Away
1988,5,"Fells, Darren",hou,jac,12.7,4700.0,Home
1989,5,"Cook, Jared",nor,lac,12.2,6200.0,Home
1990,5,"Gesicki, Mike",mia, sfo,11.6,5600.0,Away
1991,5,"Everett, Gerald",lar, was,11.0,4400.0,Away
1992,5,"Graham, Jimmy",chi,tam,10.8,5400.0,Home
1993,5,"Henry, Hunter",lac, nor,10.3,6000.0,Away
1994,5,"Engram, Evan",nyg, dal,9.0,5500.0,Away
1995,5,"Smith Jr., Irv",min, sea,8.4,4300.0,Away
1996,5,"Dissly, Will",sea,min,8.4,4500.0,Home
1997,5,"Hooper, Austin",cle,ind,8.2,5200.0,Home
1998,5,"Brate, Cameron",tam, chi,6.9,4700.0,Away
1999,5,"Shaheen, Adam",mia, sfo,6.8,4100.0,Away
2000,5,"Gronkowski, Rob",tam, chi,6.7,5200.0,Away
2001,5,"Kittle, George",sfo,mia,6.4,7100.0,Home
2002,5,"Burton, Trey",ind, cle,5.8,4600.0,Away
2003,5,"Ebron, Eric",pit,phi,4.8,5100.0,Home
2004,5,"Daniels, Darrell",ari, nyj,4.7,4000.0,Away
2005,5,"O'Shaughnessy, James",jac, hou,3.5,4000.0,Away
2006,5,"Firkser, Anthony",ten,buf,3.4,4300.0,Home
2007,5,"Herndon, Chris",nyj,ari,3.4,4800.0,Home
2008,5,"Sample, Drew",cin, bal,3.2,4600.0,Away
2009,5,"Eifert, Tyler",jac, hou,3.1,4500.0,Away
2010,5,"Olsen, Greg",sea,min,2.5,5000.0,Home
2011,5,"Rodgers, Richard",phi, pit,2.3,4300.0,Away
2012,5,"Higbee, Tyler",lar, was,2.2,6000.0,Away
2013,5,"Knox, Dawson",buf, ten,2.0,4600.0,Away
2014,5,"Green, Virgil",lac, nor,1.9,4000.0,Away
2015,5,"Hurst, Hayden",atl,car,1.8,5700.0,Home
2016,5,"Bell, Blake",dal,nyg,1.8,4200.0,Home
2017,5,"Witten, Jason",lvr, kan,1.6,4200.0,Away
2018,5,"Hemingway, Temarrick",was,lar,1.5,4000.0,Home
2019,5,"Rudolph, Kyle",min, sea,1.5,4600.0,Away
2020,5,"Hudson, Tanner",tam, chi,1.4,4000.0,Away
2021,5,"Harris, Demetrius",chi,tam,1.4,4000.0,Home
2022,5,"Graham, Jaeden",atl,car,1.2,4000.0,Home
2023,5,"Smith, Kaden",nyg, dal,1.2,4100.0,Away
2024,5,"Schultz, Dalton",dal,nyg,1.1,5300.0,Home
2025,5,"Ertz, Zach",phi, pit,1.1,6500.0,Away
2026,5,"Njoku, David",cle,ind,1.1,4500.0,Home
2027,5,"Wesco, Trevon",nyj,ari,1.0,4000.0,Home
2028,5,"Thomas, Logan",was,lar,0.9,4900.0,Home
2029,5,"Brown, Pharaoh",hou,jac,0.9,4000.0,Home
2030,5,"McDonald, Vance",pit,phi,0.9,4200.0,Home
2031,5,"Boyle, Nick",bal,cin,0.7,4100.0,Home
2032,5,"Stocker, Luke",atl,car,0.7,4000.0,Home
2033,5,"Hill, Josh",nor,lac,0.6,4200.0,Home
2034,5,"Sprinkle, Jeremy",was,lar,0.0,4000.0,Home
2035,5,"Doyle, Jack",ind, cle,0.0,5000.0,Away
2036,5,"Manhertz, Chris",car, atl,0.0,4100.0,Away
2037,5,"Carter, Cethan",cin, bal,0.0,4000.0,Away
2038,5,"Kmet, Cole",chi,tam,0.0,4100.0,Home
2039,5,"Thomas, Ian",car, atl,0.0,4700.0,Away
2040,5,"Swaim, Geoff",ten,buf,0.0,4000.0,Home
2041,5,"Carrier, Derek",lvr, kan,0.0,4000.0,Away
2042,5,"Mundt, Johnny",lar, was,0.0,4000.0,Away
2043,5,"Moreau, Foster",lvr, kan,0.0,4200.0,Away
2044,5,"Bryant, Harrison",cle,ind,0.0,4200.0,Home
2045,5,"Holtz, J.P.",chi,tam,0.0,4000.0,Home
2046,5,"Arnold, Dan",ari, nyj,0.0,4200.0,Away
2047,5,"Willson, Luke",sea,min,0.0,4000.0,Home
2048,5,"Griffin, Ryan",nyj,ari,0.0,4100.0,Home
2049,5,"Alie-Cox, Mo",ind, cle,0.0,5400.0,Away
2050,5,"Kroft, Tyler",buf, ten,0.0,4400.0,Away
2051,5,"Parham, Donald",lac, nor,0.0,4300.0,Away
2052,5,"Yelder, Deon",kan,lvr,0.0,4000.0,Home
2053,5,"Gilliam, Reggie",buf, ten,0.0,4500.0,Away
2054,5,"Anderson, Stephen",lac, nor,0.0,4000.0,Away
2055,5,"Toilolo, Levine",nyg, dal,0.0,4000.0,Away
2056,5,"Brown, Daniel",nyj,ari,0.0,4000.0,Home
2057,5,"Carlson, Stephen",cle,ind,0.0,4000.0,Home
2058,5,"Hollister, Jacob",sea,min,0.0,4400.0,Home
2059,5,"Keizer, Nick",kan,lvr,0.0,4000.0,Home
2060,5,"Conklin, Tyler",min, sea,0.0,4000.0,Away
2061,5,"Croom, Jason",phi, pit,0.0,4000.0,Away
2062,5,"Dwelley, Ross",sfo,mia,0.0,4300.0,Home
2063,5,Baltimore,bal,cin,26.0,4900.0,Home
2064,5,Cleveland,cle,ind,14.0,3800.0,Home
2065,5,Miami,mia, sfo,12.0,3600.0,Away
2066,5,LA Rams,lar, was,12.0,5000.0,Away
2067,5,New York G,nyg, dal,11.0,3200.0,Away
2068,5,Indianapolis,ind, cle,11.0,4500.0,Away
2069,5,Houston,hou,jac,9.0,3700.0,Home
2070,5,Dallas,dal,nyg,9.0,3500.0,Home
2071,5,Pittsburgh,pit,phi,8.0,4400.0,Home
2072,5,Tennessee,ten,buf,8.0,3900.0,Home
2073,5,Seattle,sea,min,7.0,4000.0,Home
2074,5,Arizona,ari, nyj,7.0,4200.0,Away
2075,5,Tampa Bay,tam, chi,6.0,4400.0,Away
2076,5,Chicago,chi,tam,6.0,3700.0,Home
2077,5,Minnesota,min, sea,6.0,3200.0,Away
2078,5,Carolina,car, atl,5.0,3500.0,Away
2079,5,Las Vegas,lvr, kan,4.0,3000.0,Away
2080,5,Jacksonville,jac, hou,4.0,3600.0,Away
2081,5,New Orleans,nor,lac,3.0,4300.0,Home
2082,5,Cincinnati,cin, bal,3.0,3100.0,Away
2083,5,LA Chargers,lac, nor,3.0,3900.0,Away
2084,5,New York J,nyj,ari,2.0,3400.0,Home
2085,5,Washington,was,lar,2.0,3800.0,Home
2086,5,Atlanta,atl,car,0.0,3300.0,Home
2087,5,Philadelphia,phi, pit,-1.0,4000.0,Away
2088,5,Kansas City,kan,lvr,-1.0,4300.0,Home
2089,5,San Francisco,sfo,mia,-2.0,4600.0,Home
2090,5,Buffalo,buf, ten,-4.0,4100.0,Away
2091,6,"Watson, Deshaun",hou, ten,32.0,8200.0,Away
2092,6,"Ryan, Matt",atl, min,31.64,7400.0,Away
2093,6,"Tannehill, Ryan",ten,hou,29.56,7300.0,Home
2094,6,"Wentz, Carson",phi,bal,29.42,7000.0,Home
2095,6,"Murray, Kyler",ari, dal,28.92,8400.0,Away
2096,6,"Jackson, Lamar",bal, phi,28.24,9000.0,Away
2097,6,"Cousins, Kirk",min,atl,26.72,7100.0,Home
2098,6,"Rivers, Philip",ind,cin,25.74,6800.0,Home
2099,6,"Garoppolo, Jimmy",sfo,lar,23.52,6600.0,Home
2100,6,"Mahomes II, Patrick",kan, buf,20.6,9000.0,Away
2101,6,"Newton, Cam",nwe,den,19.98,8000.0,Home
2102,6,"Minshew, Gardner",jac,det,18.62,7200.0,Home
2103,6,"Fitzpatrick, Ryan",mia,nyj,18.04,7400.0,Home
2104,6,"Burrow, Joe",cin, ind,17.72,7100.0,Away
2105,6,"Foles, Nick",chi, car,17.32,6900.0,Away
2106,6,"Allen, Kyle",was, nyg,17.0,6400.0,Away
2107,6,"Allen, Josh",buf,kan,16.08,8600.0,Home
2108,6,"Goff, Jared",lar, sfo,15.92,7700.0,Away
2109,6,"Jones, Daniel",nyg,was,14.88,6700.0,Home
2110,6,"Brady, Tom",tam,gnb,14.64,7500.0,Home
2111,6,"Stafford, Matthew",det, jac,13.32,7300.0,Away
2112,6,"Dalton, Andy",dal,ari,13.04,7000.0,Home
2113,6,"Bridgewater, Teddy",car,chi,11.44,6900.0,Home
2114,6,"Roethlisberger, Ben",pit,cle,10.98,7600.0,Home
2115,6,"Mayfield, Baker",cle, pit,7.26,7000.0,Away
2116,6,"Flacco, Joe",nyj, mia,6.44,6500.0,Away
2117,6,"Rodgers, Aaron",gnb, tam,5.8,8400.0,Away
2118,6,"Lock, Drew",den, nwe,5.46,6700.0,Away
2119,6,"Hurts, Jalen",phi,bal,3.1,6000.0,Home
2120,6,"Keenum, Case",cle, pit,1.84,6000.0,Away
2121,6,"Tagovailoa, Tua",mia,nyj,0.36,6200.0,Home
2122,6,"Gabbert, Blaine",tam,gnb,0.2,6000.0,Home
2123,6,"Boyle, Tim",gnb, tam,0.0,6000.0,Away
2124,6,"Rudolph, Mason",pit,cle,-0.06,6000.0,Home
2125,6,"Henry, Derrick",ten,hou,39.4,9000.0,Home
2126,6,"Drake, Kenyan",ari, dal,28.4,6100.0,Away
2127,6,"Swift, D'Andre",det, jac,25.8,5400.0,Away
2128,6,"Jones, Ronald",tam,gnb,25.1,5800.0,Home
2129,6,"Edwards-Helaire, Clyde",kan, buf,18.9,7400.0,Away
2130,6,"Conner, James",pit,cle,16.7,7100.0,Home
2131,6,"Gaskin, Myles",mia,nyj,14.6,5700.0,Home
2132,6,"Mixon, Joe",cin, ind,13.9,6900.0,Away
2133,6,"Taylor, Jonathan",ind,cin,13.5,7300.0,Home
2134,6,"Johnson, David",hou, ten,13.4,6400.0,Away
2135,6,"Robinson, James",jac,det,13.3,6500.0,Home
2136,6,"Peterson, Adrian",det, jac,12.3,5500.0,Away
2137,6,"Sanders, Miles",phi,bal,11.7,7600.0,Home
2138,6,"Montgomery, David",chi, car,11.7,5900.0,Away
2139,6,"Jones, Aaron",gnb, tam,11.6,8500.0,Away
2140,6,"McKissic, J.D.",was, nyg,11.4,5000.0,Away
2141,6,"White, James",nwe,den,11.3,5200.0,Home
2142,6,"Williams, Darrel",kan, buf,10.6,4800.0,Away
2143,6,"Davis, Mike",car,chi,10.5,7500.0,Home
2144,6,"Bernard, Giovani",cin, ind,10.3,4600.0,Away
2145,6,"Lindsay, Phillip",den, nwe,10.1,5100.0,Away
2146,6,"Henderson, Darrell",lar, sfo,9.2,6200.0,Away
2147,6,"Gore, Frank",nyj, mia,9.0,5000.0,Away
2148,6,"Mostert, Raheem",sfo,lar,8.6,6400.0,Home
2149,6,"Edwards, Gus",bal, phi,8.6,4600.0,Away
2150,6,"Snell, Benny",pit,cle,8.6,4600.0,Home
2151,6,"Gurley, Todd",atl, min,8.2,6800.0,Away
2152,6,"Elliott, Ezekiel",dal,ari,8.0,9500.0,Home
2153,6,"Gibson, Antonio",was, nyg,7.5,5800.0,Away
2154,6,"McNichols, Jeremy",ten,hou,7.2,4500.0,Home
2155,6,"Hunt, Kareem",cle, pit,6.7,7000.0,Away
2156,6,"Freeman, Devonta",nyg,was,6.2,5600.0,Home
2157,6,"Hines, Nyheim",ind,cin,5.2,5000.0,Home
2158,6,"Pollard, Tony",dal,ari,5.0,4900.0,Home
2159,6,"Singletary, Devin",buf,kan,5.0,6300.0,Home
2160,6,"Perine, La'Mical",nyj, mia,4.6,4600.0,Away
2161,6,"Johnson, Ty",nyj, mia,4.2,4500.0,Away
2162,6,"Vaughn, Ke'Shawn",tam,gnb,4.2,4900.0,Home
2163,6,"Dobbins, J.K.",bal, phi,3.9,5100.0,Away
2164,6,"Harris, Damien",nwe,den,3.8,5600.0,Home
2165,6,"McKinnon, Jerick",sfo,lar,3.8,5700.0,Home
